Date/time,,",",Major,Function,",",Process,",",Status,,",",File,",",Type,,",","not used,",Minor,"Function,","not used,",Oper,ation flags,,,,",","not used,",IRP Flags,,,,",","not used,",PID,",",Threa,"dID,",C,"PU,"
9/27/2019,31:27.8,",",0x05,IRP_MJ_QUERY_INFORMATION,",",svchost.exe,",",0,STATUS_SUCCESS,",",C:\Program Files\MultiMon\MultiMon.exe,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",848,",",3360,",",1,","
9/27/2019,31:27.8,",",0x12,IRP_MJ_CLEANUP,",",svchost.exe,",",0,STATUS_SUCCESS,",",C:\Program Files\MultiMon\MultiMon.exe,",",Irp,,",",",",0x00,",",",",0x00,,,,,",",",",0x00000404,IRP_SYNCHRONOUS_API  IRP_CLOSE_OPEARTION,,,",",",",848,",",3360,",",1,","
9/27/2019,31:27.8,",",0x02,IRP_MJ_CLOSE,",",svchost.exe,",",0,STATUS_SUCCESS,",",C:\Program Files\MultiMon\MultiMon.exe,",",Irp,,",",",",0x00,",",",",0x00,,,,,",",",",0x00000404,IRP_SYNCHRONOUS_API  IRP_CLOSE_OPEARTION,,,",",",",848,",",3360,",",1,","
9/27/2019,31:27.8,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",svchost.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\AppCompat\Programs\Amcache.hve,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",848,",",3360,",",1,","
9/27/2019,31:27.8,",",0x00,IRP_MJ_CREATE,",",svchost.exe,",",0,STATUS_SUCCESS,",",C:\Windows\AppCompat\Programs\Amcache.hve,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",848,",",3360,",",1,","
9/27/2019,31:27.8,",",0x05,IRP_MJ_QUERY_INFORMATION,",",svchost.exe,",",0,STATUS_SUCCESS,",",C:\Windows\AppCompat\Programs\Amcache.hve,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",848,",",3360,",",1,","
9/27/2019,31:27.8,",",0x12,IRP_MJ_CLEANUP,",",svchost.exe,",",0,STATUS_SUCCESS,",",C:\Windows\AppCompat\Programs\Amcache.hve,",",Irp,,",",",",0x00,",",",",0x00,,,,,",",",",0x00000404,IRP_SYNCHRONOUS_API  IRP_CLOSE_OPEARTION,,,",",",",848,",",3360,",",1,","
9/27/2019,31:27.8,",",0x02,IRP_MJ_CLOSE,",",svchost.exe,",",0,STATUS_SUCCESS,",",C:\Windows\AppCompat\Programs\Amcache.hve,",",Irp,,",",",",0x00,",",",",0x00,,,,,",",",",0x00000404,IRP_SYNCHRONOUS_API  IRP_CLOSE_OPEARTION,,,",",",",848,",",3360,",",1,","
9/27/2019,31:27.8,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",svchost.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\AppCompat\Programs\Amcache.hve,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",848,",",3360,",",1,","
9/27/2019,31:27.8,",",0x00,IRP_MJ_CREATE,",",svchost.exe,",",0,STATUS_SUCCESS,",",C:\Windows\AppCompat\Programs\Amcache.hve,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",848,",",3360,",",1,","
9/27/2019,31:27.8,",",0x05,IRP_MJ_QUERY_INFORMATION,",",svchost.exe,",",0,STATUS_SUCCESS,",",C:\Windows\AppCompat\Programs\Amcache.hve,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",848,",",3360,",",1,","
9/27/2019,31:27.8,",",0x12,IRP_MJ_CLEANUP,",",svchost.exe,",",0,STATUS_SUCCESS,",",C:\Windows\AppCompat\Programs\Amcache.hve,",",Irp,,",",",",0x00,",",",",0x00,,,,,",",",",0x00000404,IRP_SYNCHRONOUS_API  IRP_CLOSE_OPEARTION,,,",",",",848,",",3360,",",1,","
9/27/2019,31:27.8,",",0x02,IRP_MJ_CLOSE,",",svchost.exe,",",0,STATUS_SUCCESS,",",C:\Windows\AppCompat\Programs\Amcache.hve,",",Irp,,",",",",0x00,",",",",0x00,,,,,",",",",0x00000404,IRP_SYNCHRONOUS_API  IRP_CLOSE_OPEARTION,,,",",",",848,",",3360,",",1,","
9/27/2019,31:27.8,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",svchost.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\AppCompat\Programs\Amcache.hve.tmp,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",848,",",3360,",",1,","
9/27/2019,31:27.8,",",0x00,IRP_MJ_CREATE,",",svchost.exe,",",0,STATUS_SUCCESS,",",C:\Windows\AppCompat\Programs\Amcache.hve.tmp,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",848,",",3360,",",1,","
9/27/2019,31:27.8,",",0x05,IRP_MJ_QUERY_INFORMATION,",",svchost.exe,",",0,STATUS_SUCCESS,",",C:\Windows\AppCompat\Programs\Amcache.hve.tmp,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",848,",",3360,",",1,","
9/27/2019,31:27.8,",",0x12,IRP_MJ_CLEANUP,",",svchost.exe,",",0,STATUS_SUCCESS,",",C:\Windows\AppCompat\Programs\Amcache.hve.tmp,",",Irp,,",",",",0x00,",",",",0x00,,,,,",",",",0x00000404,IRP_SYNCHRONOUS_API  IRP_CLOSE_OPEARTION,,,",",",",848,",",3360,",",1,","
9/27/2019,31:27.8,",",0x02,IRP_MJ_CLOSE,",",svchost.exe,",",0,STATUS_SUCCESS,",",C:\Windows\AppCompat\Programs\Amcache.hve.tmp,",",Irp,,",",",",0x00,",",",",0x00,,,,,",",",",0x00000404,IRP_SYNCHRONOUS_API  IRP_CLOSE_OPEARTION,,,",",",",848,",",3360,",",1,","
9/27/2019,31:27.8,",",0x00,IRP_MJ_CREATE,",",svchost.exe,",",0,STATUS_SUCCESS,",",C:\Windows\AppCompat\Programs\Amcache.hve.tmp,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",848,",",3360,",",1,","
9/27/2019,31:27.8,",",0x0D,IRP_MJ_FILE_SYSTEM_CONTROL,",",svchost.exe,",",0,STATUS_SUCCESS,",",C:\Windows\AppCompat\Programs\Amcache.hve.tmp,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00060830,IRP_BUFFERED_IO  IRP_DEALLOCATE_BUFFER  IRP_DEFER_IO_COMPLETION,,,",",",",848,",",3360,",",1,","
9/27/2019,31:27.8,",",0x05,IRP_MJ_QUERY_INFORMATION,",",svchost.exe,",",0,STATUS_SUCCESS,",",C:\Windows\AppCompat\Programs\Amcache.hve.tmp,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",848,",",3360,",",1,","
9/27/2019,31:27.8,",",0x12,IRP_MJ_CLEANUP,",",System,",",0,STATUS_SUCCESS,",",C:\Windows\AppCompat\Programs\Amcache.hve.tmp,",",Irp,,",",",",0x00,",",",",0x00,,,,,",",",",0x00000404,IRP_SYNCHRONOUS_API  IRP_CLOSE_OPEARTION,,,",",",",848,",",3360,",",1,","
9/27/2019,31:27.8,",",0x00,IRP_MJ_CREATE,",",svchost.exe,",",C0000043,STATUS_SHARING_VIOLATION,",",C:\Windows\AppCompat\Programs\Amcache.hve.tmp,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",848,",",3360,",",1,","
9/27/2019,31:27.8,",",0x02,IRP_MJ_CLOSE,",",svchost.exe,",",0,STATUS_SUCCESS,",",C:\Windows\AppCompat\Programs\Amcache.hve.tmp,",",Irp,,",",",",0x00,",",",",0x00,,,,,",",",",0x00000404,IRP_SYNCHRONOUS_API  IRP_CLOSE_OPEARTION,,,",",",",848,",",3360,",",1,","
9/27/2019,31:27.9,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",0,","
9/27/2019,31:27.9,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",0,","
9/27/2019,31:27.9,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",0,","
9/27/2019,31:27.9,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",0,","
9/27/2019,31:27.9,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",0,","
9/27/2019,31:27.9,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",0,","
9/27/2019,31:27.9,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",0,","
9/27/2019,31:27.9,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",0,","
9/27/2019,31:27.9,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",0,","
9/27/2019,31:27.9,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",0,","
9/27/2019,31:27.9,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",0,","
9/27/2019,31:27.9,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",0,","
9/27/2019,31:27.9,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",0,","
9/27/2019,31:27.9,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",0,","
9/27/2019,31:28.0,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",1,","
9/27/2019,31:28.0,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",1,","
9/27/2019,31:28.0,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",1,","
9/27/2019,31:28.0,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",1,","
9/27/2019,31:28.0,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",0,","
9/27/2019,31:28.0,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",0,","
9/27/2019,31:28.0,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",0,","
9/27/2019,31:28.0,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",0,","
9/27/2019,31:28.0,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",0,","
9/27/2019,31:28.0,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",0,","
9/27/2019,31:28.0,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",vmware-authd,".e,",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Windows\SysWOW64\sysmain.dll,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",152,"4,",1832,",",0,","
9/27/2019,31:28.0,",",0x00,IRP_MJ_CREATE,",",vmware-authd,".e,",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Windows\SysWOW64\sysmain.dll,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",152,"4,",1832,",",0,","
9/27/2019,31:28.2,",",0x04,IRP_MJ_WRITE,",",System,",",0,STATUS_SUCCESS,",",C:\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis,"-PCW%4Operational.evtx                              ,",Irp,,",",",",IRP_M,"N_NORMAL ,",",",0x00,,,,,",",",",0x00020043,IRP_NOCACHE  IRP_PAGING_IO  IRP_MOUNT_COMPLETION  IRP_INPUT_OPERATION  IRP_SYNCHRON,OUS_PAGING,,",",",",4,",",1744,",",0,","
9/27/2019,31:28.2,",",0x06,IRP_MJ_SET_INFORMATION,",",System,",",0,STATUS_SUCCESS,",",C:\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis,"-PCW%4Operational.evtx                              ,",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000042,IRP_PAGING_IO  IRP_MOUNT_COMPLETION  IRP_INPUT_OPERATION  IRP_SYNCHRONOUS_PAGING,,,",",",",4,",",1744,",",0,","
9/27/2019,31:28.3,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",0,","
9/27/2019,31:28.3,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",0,","
9/27/2019,31:28.7,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,31:28.7,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,31:28.9,",",0x04,IRP_MJ_WRITE,",",svchost.exe,",",0,STATUS_SUCCESS,",",C:\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis,"-PCW%4Operational.evtx                              ,",Fast,I/O,",",",",IRP_M,"N_NORMAL ,",",",0x00,,,,,",",",",0x00000000,,,,",",",",740,",",800,",",1,","
9/27/2019,31:29.1,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,31:29.1,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,31:29.5,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,31:29.5,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,31:30.0,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,31:30.0,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,31:30.4,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,31:30.4,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,31:30.8,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",0,","
9/27/2019,31:30.8,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",0,","
9/27/2019,31:31.0,",",0x04,IRP_MJ_WRITE,",",System,",",0,STATUS_SUCCESS,",",C:\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis,"-PCW%4Operational.evtx                              ,",Irp,,",",",",IRP_M,"N_NORMAL ,",",",0x00,,,,,",",",",0x00020043,IRP_NOCACHE  IRP_PAGING_IO  IRP_MOUNT_COMPLETION  IRP_INPUT_OPERATION  IRP_SYNCHRON,OUS_PAGING,,",",",",4,",",1592,",",1,","
9/27/2019,31:31.0,",",0x06,IRP_MJ_SET_INFORMATION,",",System,",",0,STATUS_SUCCESS,",",C:\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis,"-PCW%4Operational.evtx                              ,",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000042,IRP_PAGING_IO  IRP_MOUNT_COMPLETION  IRP_INPUT_OPERATION  IRP_SYNCHRONOUS_PAGING,,,",",",",4,",",1592,",",1,","
9/27/2019,31:31.2,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,31:31.2,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",1,","
9/27/2019,31:31.6,",",0xF2,IRP_MJ_NETWORK_QUERY_OPEN,",",USBGuard.exe,",",C01C0004,STATUS_FLT_DISALLOW_FAST_IO,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Fast,I/O,",",",",0x00,",",",",0x00,,,,,",",",",0x00000000,,,,",",",",696,",",248,",",1,","
9/27/2019,31:31.6,",",0x00,IRP_MJ_CREATE,",",USBGuard.exe,",",C0000034,STATUS_OBJECT_NAME_NOT_FOUND,",",C:\Program Files (x86)\USB Disk Security\config.ini,",",Irp,(NPP),",",",",0x00,",",",",0x00,,,,,",",",",0x00000884,IRP_SYNCHRONOUS_API  IRP_CREATE_OPERATION  IRP_DEFER_IO_COMPLETION,,,",",",",696,",",248,",",0,","
